duid,fy_start,fy_label,curtailment_pct,metric_version,generation_mwh,months_covered
MTMILLAR,2022,FY22-23,0.2666,2.0-proxy,143887.0,12
MTMILLAR,2023,FY23-24,0.1952,2.0-proxy,143958.0,12
MTMILLAR,2024,FY24-25,0.3052,2.0-proxy,141875.0,12
MTMILLAR,2025,FY25-26,0.1511,2.0-proxy,172147.0,12
MTMILLAR,2026,FY26-27,0.0981,2.0-proxy,21707.0,2
MUCRKSF1,2025,FY25-26,0.1067,2.0-proxy,149129.0,10
MUCRKSF1,2026,FY26-27,0.2887,2.0-proxy,27224.0,2
MULWASF1,2025,FY25-26,0.0664,2.0-proxy,1632.0,2
MULWASF1,2026,FY26-27,0.4035,2.0-proxy,3479.0,2
MUSSELR1,2020,FY20-21,0.0166,2.0-proxy,186492.0,4
MUSSELR1,2021,FY21-22,0.0168,2.0-proxy,559186.0,12
MUSSELR1,2022,FY22-23,0.0471,2.0-proxy,496397.0,12
MUSSELR1,2023,FY23-24,0.0132,2.0-proxy,538609.0,12
MUSSELR1,2024,FY24-25,0.0136,2.0-proxy,544497.0,12
MUSSELR1,2025,FY25-26,0.0193,2.0-proxy,562294.0,12
MUSSELR1,2026,FY26-27,0.0083,2.0-proxy,106944.0,2
MUWAWF1,2020,FY20-21,0.0852,2.0-proxy,225997.0,4
MUWAWF1,2021,FY21-22,0.2207,2.0-proxy,608360.0,12
MUWAWF1,2022,FY22-23,0.1821,2.0-proxy,586625.0,12
MUWAWF1,2023,FY23-24,0.1929,2.0-proxy,481016.0,12
MUWAWF1,2024,FY24-25,0.2955,2.0-proxy,442502.0,12
MUWAWF1,2025,FY25-26,0.4223,2.0-proxy,454795.0,12
MUWAWF1,2026,FY26-27,0.2406,2.0-proxy,67859.0,2
MUWAWF2,2021,FY21-22,0.0959,2.0-proxy,19319.0,5
MUWAWF2,2022,FY22-23,0.0675,2.0-proxy,551226.0,12
MUWAWF2,2023,FY23-24,0.182,2.0-proxy,529134.0,12
MUWAWF2,2024,FY24-25,0.2502,2.0-proxy,530410.0,12
MUWAWF2,2025,FY25-26,0.3057,2.0-proxy,492092.0,12
MUWAWF2,2026,FY26-27,0.0956,2.0-proxy,77615.0,2
MWPS1PV1,2020,FY20-21,0.014,2.0-proxy,1767.0,4
MWPS1PV1,2021,FY21-22,0.0518,2.0-proxy,9660.0,12
MWPS1PV1,2022,FY22-23,0.1509,2.0-proxy,6445.0,12
MWPS1PV1,2023,FY23-24,0.1341,2.0-proxy,4614.0,12
MWPS1PV1,2024,FY24-25,0.2753,2.0-proxy,5467.0,12
MWPS1PV1,2025,FY25-26,0.3888,2.0-proxy,5234.0,12
MWPS1PV1,2026,FY26-27,0.1454,2.0-proxy,820.0,2
MWPS2PV1,2020,FY20-21,0.0246,2.0-proxy,2012.0,4
MWPS2PV1,2021,FY21-22,0.055,2.0-proxy,10607.0,12
MWPS2PV1,2022,FY22-23,0.1478,2.0-proxy,5862.0,12
MWPS2PV1,2023,FY23-24,0.1187,2.0-proxy,7544.0,12
MWPS2PV1,2024,FY24-25,0.2707,2.0-proxy,5334.0,12
MWPS2PV1,2025,FY25-26,0.3988,2.0-proxy,4610.0,12
MWPS2PV1,2026,FY26-27,0.1562,2.0-proxy,399.0,2
MWPS3PV1,2020,FY20-21,0.0311,2.0-proxy,3524.0,4
MWPS3PV1,2021,FY21-22,0.0919,2.0-proxy,11182.0,12
MWPS3PV1,2022,FY22-23,0.2304,2.0-proxy,9001.0,12
MWPS3PV1,2023,FY23-24,0.1076,2.0-proxy,7365.0,12
MWPS3PV1,2024,FY24-25,0.148,2.0-proxy,5751.0,12
MWPS3PV1,2025,FY25-26,0.286,2.0-proxy,4038.0,12
MWPS3PV1,2026,FY26-27,0.1393,2.0-proxy,499.0,2
MWPS4PV1,2020,FY20-21,0.0026,2.0-proxy,1980.0,4
MWPS4PV1,2021,FY21-22,0.0661,2.0-proxy,9966.0,12
MWPS4PV1,2022,FY22-23,0.1692,2.0-proxy,7465.0,12
MWPS4PV1,2023,FY23-24,0.1252,2.0-proxy,6836.0,12
MWPS4PV1,2024,FY24-25,0.2332,2.0-proxy,4965.0,12
MWPS4PV1,2025,FY25-26,0.3481,2.0-proxy,4520.0,12
MWPS4PV1,2026,FY26-27,0.0818,2.0-proxy,820.0,2
NBHWF1,2020,FY20-21,0.0514,2.0-proxy,129023.0,4
NBHWF1,2021,FY21-22,0.0985,2.0-proxy,424135.0,12
NBHWF1,2022,FY22-23,0.0723,2.0-proxy,417411.0,12
NBHWF1,2023,FY23-24,0.0786,2.0-proxy,334540.0,12
NBHWF1,2024,FY24-25,0.1223,2.0-proxy,332708.0,12
NBHWF1,2025,FY25-26,0.1729,2.0-proxy,338933.0,12
NBHWF1,2026,FY26-27,0.0513,2.0-proxy,61921.0,2
NEVERSF1,2020,FY20-21,0.0075,2.0-proxy,67792.0,4
NEVERSF1,2021,FY21-22,0.0345,2.0-proxy,237202.0,12
NEVERSF1,2022,FY22-23,0.0312,2.0-proxy,241353.0,12
NEVERSF1,2023,FY23-24,0.0335,2.0-proxy,243547.0,12
NEVERSF1,2024,FY24-25,0.0799,2.0-proxy,221683.0,12
NEVERSF1,2025,FY25-26,0.3181,2.0-proxy,150408.0,12
NEVERSF1,2026,FY26-27,0.1281,2.0-proxy,24068.0,2
NEWENSF1,2022,FY22-23,0.163,2.0-proxy,13418.0,3
NEWENSF1,2023,FY23-24,0.0925,2.0-proxy,403182.0,12
NEWENSF1,2024,FY24-25,0.14,2.0-proxy,374536.0,12
NEWENSF1,2025,FY25-26,0.0323,2.0-proxy,449658.0,12
NEWENSF1,2026,FY26-27,0.0282,2.0-proxy,53414.0,2
NEWENSF2,2022,FY22-23,0.0928,2.0-proxy,93473.0,7
NEWENSF2,2023,FY23-24,0.0986,2.0-proxy,417326.0,12
NEWENSF2,2024,FY24-25,0.1269,2.0-proxy,369155.0,12
NEWENSF2,2025,FY25-26,0.0365,2.0-proxy,435490.0,12
NEWENSF2,2026,FY26-27,0.0392,2.0-proxy,51883.0,2
NUMURSF1,2020,FY20-21,0.0345,2.0-proxy,59793.0,4
NUMURSF1,2021,FY21-22,0.1949,2.0-proxy,185795.0,12
NUMURSF1,2022,FY22-23,0.3416,2.0-proxy,146938.0,12
NUMURSF1,2023,FY23-24,0.3438,2.0-proxy,150863.0,12
NUMURSF1,2024,FY24-25,0.1415,2.0-proxy,191248.0,12
NUMURSF1,2025,FY25-26,0.3001,2.0-proxy,154271.0,12
NUMURSF1,2026,FY26-27,0.1001,2.0-proxy,22528.0,2
NYNGAN1,2020,FY20-21,0.0075,2.0-proxy,67160.0,4
NYNGAN1,2021,FY21-22,0.0441,2.0-proxy,210719.0,12
NYNGAN1,2022,FY22-23,0.0441,2.0-proxy,208823.0,12
NYNGAN1,2023,FY23-24,0.0279,2.0-proxy,217132.0,12
NYNGAN1,2024,FY24-25,0.0393,2.0-proxy,210979.0,12
NYNGAN1,2025,FY25-26,0.3484,2.0-proxy,131794.0,12
NYNGAN1,2026,FY26-27,0.1603,2.0-proxy,25752.0,2
OAKEY1SF,2020,FY20-21,0.0722,2.0-proxy,14742.0,4
OAKEY1SF,2021,FY21-22,0.1189,2.0-proxy,46318.0,12
OAKEY1SF,2022,FY22-23,0.0917,2.0-proxy,48845.0,12
OAKEY1SF,2023,FY23-24,0.2336,2.0-proxy,43294.0,12
OAKEY1SF,2024,FY24-25,0.3341,2.0-proxy,36611.0,12
OAKEY1SF,2025,FY25-26,0.362,2.0-proxy,39018.0,12
OAKEY1SF,2026,FY26-27,0.1088,2.0-proxy,7183.0,2
OAKEY2SF,2020,FY20-21,0.0102,2.0-proxy,26307.0,4
OAKEY2SF,2021,FY21-22,0.0674,2.0-proxy,97382.0,12
OAKEY2SF,2022,FY22-23,0.0506,2.0-proxy,109976.0,12
OAKEY2SF,2023,FY23-24,0.1792,2.0-proxy,99443.0,12
OAKEY2SF,2024,FY24-25,0.096,2.0-proxy,108863.0,12
OAKEY2SF,2025,FY25-26,0.2724,2.0-proxy,91121.0,12
OAKEY2SF,2026,FY26-27,0.1868,2.0-proxy,14043.0,2
OAKLAND1,2020,FY20-21,0.054,2.0-proxy,52441.0,4
OAKLAND1,2021,FY21-22,0.0424,2.0-proxy,188500.0,12
OAKLAND1,2022,FY22-23,0.025,2.0-proxy,170674.0,12
OAKLAND1,2023,FY23-24,0.0605,2.0-proxy,138709.0,12
OAKLAND1,2024,FY24-25,0.0793,2.0-proxy,156115.0,12
OAKLAND1,2025,FY25-26,0.1657,2.0-proxy,153132.0,12
OAKLAND1,2026,FY26-27,0.0251,2.0-proxy,29794.0,2
PAREPS1,2022,FY22-23,0.1495,2.0-proxy,79588.0,9
PAREPS1,2023,FY23-24,0.1973,2.0-proxy,137383.0,12
PAREPS1,2024,FY24-25,0.4012,2.0-proxy,109839.0,12
PAREPS1,2025,FY25-26,0.4797,2.0-proxy,90577.0,12
PAREPS1,2026,FY26-27,0.1917,2.0-proxy,18707.0,2
PAREPW1,2021,FY21-22,0.2387,2.0-proxy,26931.0,3
PAREPW1,2022,FY22-23,0.105,2.0-proxy,570291.0,12
PAREPW1,2023,FY23-24,0.0938,2.0-proxy,611254.0,12
PAREPW1,2024,FY24-25,0.1999,2.0-proxy,545136.0,12
PAREPW1,2025,FY25-26,0.2153,2.0-proxy,523037.0,12
PAREPW1,2026,FY26-27,0.0976,2.0-proxy,46077.0,2
PARSF1,2020,FY20-21,0.0,2.0-proxy,34582.0,4
PARSF1,2021,FY21-22,0.1431,2.0-proxy,103814.0,12
PARSF1,2022,FY22-23,0.1829,2.0-proxy,97768.0,12
PARSF1,2023,FY23-24,0.1281,2.0-proxy,109770.0,12
PARSF1,2024,FY24-25,0.304,2.0-proxy,82752.0,12
PARSF1,2025,FY25-26,0.326,2.0-proxy,69328.0,12
PARSF1,2026,FY26-27,0.0898,2.0-proxy,13134.0,2
QPSFB1,2025,FY25-26,0.1655,2.0-proxy,11013.0,5
QPSFB1,2026,FY26-27,0.0811,2.0-proxy,16403.0,2
RRSF1,2020,FY20-21,0.0003,2.0-proxy,81052.0,4
RRSF1,2021,FY21-22,0.0322,2.0-proxy,276605.0,12
RRSF1,2022,FY22-23,0.004,2.0-proxy,240217.0,12
RRSF1,2023,FY23-24,0.0095,2.0-proxy,247084.0,12
RRSF1,2024,FY24-25,0.0115,2.0-proxy,238419.0,12
RRSF1,2025,FY25-26,0.0282,2.0-proxy,239526.0,12
RRSF1,2026,FY26-27,0.0481,2.0-proxy,39549.0,2
RUGBYR1,2020,FY20-21,0.0047,2.0-proxy,47115.0,4
RUGBYR1,2021,FY21-22,0.0295,2.0-proxy,165213.0,12
RUGBYR1,2022,FY22-23,0.0225,2.0-proxy,163090.0,12
RUGBYR1,2023,FY23-24,0.015,2.0-proxy,159183.0,12
RUGBYR1,2024,FY24-25,0.0786,2.0-proxy,148018.0,12
RUGBYR1,2025,FY25-26,0.229,2.0-proxy,119374.0,12
RUGBYR1,2026,FY26-27,0.0724,2.0-proxy,22828.0,2
RYANCWF1,2024,FY24-25,0.1031,2.0-proxy,425695.0,12
RYANCWF1,2025,FY25-26,0.1504,2.0-proxy,598636.0,12
RYANCWF1,2026,FY26-27,0.0332,2.0-proxy,109737.0,2
RYEPARK1,2023,FY23-24,0.0091,2.0-proxy,449538.0,11
RYEPARK1,2024,FY24-25,0.0136,2.0-proxy,1147936.0,12
RYEPARK1,2025,FY25-26,0.004,2.0-proxy,1184329.0,12
RYEPARK1,2026,FY26-27,0.0,2.0-proxy,195960.0,2
SALTCRK1,2020,FY20-21,0.0394,2.0-proxy,48981.0,4
SALTCRK1,2021,FY21-22,0.0847,2.0-proxy,159883.0,12
SALTCRK1,2022,FY22-23,0.0814,2.0-proxy,143242.0,12
SALTCRK1,2023,FY23-24,0.1702,2.0-proxy,117841.0,12
SALTCRK1,2024,FY24-25,0.2439,2.0-proxy,122714.0,12
SALTCRK1,2025,FY25-26,0.3905,2.0-proxy,105659.0,12
SALTCRK1,2026,FY26-27,0.2218,2.0-proxy,22696.0,2
SAPHWF1,2020,FY20-21,0.0018,2.0-proxy,234178.0,4
SAPHWF1,2021,FY21-22,0.0019,2.0-proxy,859034.0,12
SAPHWF1,2022,FY22-23,0.0037,2.0-proxy,797312.0,12
SAPHWF1,2023,FY23-24,0.0048,2.0-proxy,696160.0,12
SAPHWF1,2024,FY24-25,0.0057,2.0-proxy,753356.0,12
SAPHWF1,2025,FY25-26,0.0103,2.0-proxy,752100.0,12
SAPHWF1,2026,FY26-27,0.0093,2.0-proxy,119049.0,2
SEBSF1,2021,FY21-22,0.0312,2.0-proxy,83716.0,8
SEBSF1,2022,FY22-23,0.0506,2.0-proxy,195279.0,12
SEBSF1,2023,FY23-24,0.1913,2.0-proxy,178594.0,12
SEBSF1,2024,FY24-25,0.2596,2.0-proxy,160067.0,12
SEBSF1,2025,FY25-26,0.2874,2.0-proxy,122571.0,12
SEBSF1,2026,FY26-27,0.061,2.0-proxy,23521.0,2
SMCSF1,2020,FY20-21,0.9892,2.0-proxy,16.0,4
SMCSF1,2021,FY21-22,0.1916,2.0-proxy,160609.0,10
SMCSF1,2022,FY22-23,0.0222,2.0-proxy,235578.0,12
SMCSF1,2023,FY23-24,0.0207,2.0-proxy,218133.0,12
SMCSF1,2024,FY24-25,0.1003,2.0-proxy,193578.0,12
SMCSF1,2025,FY25-26,0.2386,2.0-proxy,169449.0,12
SMCSF1,2026,FY26-27,0.052,2.0-proxy,36192.0,2
SNOWNTH1,2020,FY20-21,0.0515,2.0-proxy,117544.0,4
SNOWNTH1,2021,FY21-22,0.0446,2.0-proxy,444294.0,12
SNOWNTH1,2022,FY22-23,0.0164,2.0-proxy,418468.0,12
SNOWNTH1,2023,FY23-24,0.0102,2.0-proxy,391476.0,12
SNOWNTH1,2024,FY24-25,0.0027,2.0-proxy,453108.0,12
SNOWNTH1,2025,FY25-26,0.0027,2.0-proxy,469787.0,12
SNOWNTH1,2026,FY26-27,0.0,2.0-proxy,56298.0,2
SNOWSTH1,2020,FY20-21,0.0566,2.0-proxy,119766.0,4
SNOWSTH1,2021,FY21-22,0.0515,2.0-proxy,434470.0,12
SNOWSTH1,2022,FY22-23,0.0221,2.0-proxy,421726.0,12
SNOWSTH1,2023,FY23-24,0.0071,2.0-proxy,382353.0,12
SNOWSTH1,2024,FY24-25,0.0037,2.0-proxy,443799.0,12
SNOWSTH1,2025,FY25-26,0.0022,2.0-proxy,459673.0,12
SNOWSTH1,2026,FY26-27,0.0015,2.0-proxy,62451.0,2
SNOWTWN1,2020,FY20-21,0.1073,2.0-proxy,87086.0,4
SNOWTWN1,2021,FY21-22,0.1363,2.0-proxy,319788.0,12
SNOWTWN1,2022,FY22-23,0.1343,2.0-proxy,303172.0,12
SNOWTWN1,2023,FY23-24,0.1118,2.0-proxy,298124.0,12
SNOWTWN1,2024,FY24-25,0.1863,2.0-proxy,284428.0,12
SNOWTWN1,2025,FY25-26,0.2696,2.0-proxy,263972.0,12
SNOWTWN1,2026,FY26-27,0.1031,2.0-proxy,42834.0,2
SRSF1,2020,FY20-21,0.0063,2.0-proxy,43056.0,4
SRSF1,2021,FY21-22,0.0294,2.0-proxy,150996.0,12
SRSF1,2022,FY22-23,0.0131,2.0-proxy,144537.0,12
SRSF1,2023,FY23-24,0.0123,2.0-proxy,132936.0,12
SRSF1,2024,FY24-25,0.1189,2.0-proxy,107363.0,12
SRSF1,2025,FY25-26,0.2939,2.0-proxy,102465.0,12
SRSF1,2026,FY26-27,0.0754,2.0-proxy,19631.0,2
STARHLWF,2021,FY21-22,0.0,2.0-proxy,40973.0,5
STARHLWF,2022,FY22-23,0.0,2.0-proxy,76312.0,12
STARHLWF,2023,FY23-24,0.0,2.0-proxy,69854.0,12
STARHLWF,2024,FY24-25,0.0,2.0-proxy,79670.0,12
STARHLWF,2025,FY25-26,0.0,2.0-proxy,86140.0,12
STARHLWF,2026,FY26-27,0.0,2.0-proxy,12520.0,2
STOCKYD1,2021,FY21-22,0.0498,2.0-proxy,974734.0,12
STOCKYD1,2022,FY22-23,0.1362,2.0-proxy,1506025.0,12
STOCKYD1,2023,FY23-24,0.0684,2.0-proxy,1525811.0,12
STOCKYD1,2024,FY24-25,0.0222,2.0-proxy,1786799.0,12
STOCKYD1,2025,FY25-26,0.0083,2.0-proxy,1805499.0,12
STOCKYD1,2026,FY26-27,0.0062,2.0-proxy,291328.0,2
STUBSF1,2024,FY24-25,0.1422,2.0-proxy,86620.0,7
STUBSF1,2025,FY25-26,0.099,2.0-proxy,439832.0,12
STUBSF1,2026,FY26-27,0.009,2.0-proxy,68232.0,2
STUBSF2,2024,FY24-25,0.151,2.0-proxy,80161.0,7
STUBSF2,2025,FY25-26,0.0903,2.0-proxy,432513.0,12
STUBSF2,2026,FY26-27,0.0091,2.0-proxy,69533.0,2
STWF1,2020,FY20-21,0.0109,2.0-proxy,234193.0,4
STWF1,2021,FY21-22,0.0365,2.0-proxy,698598.0,12
STWF1,2022,FY22-23,0.0286,2.0-proxy,628035.0,12
STWF1,2023,FY23-24,0.0359,2.0-proxy,597931.0,12
STWF1,2024,FY24-25,0.0655,2.0-proxy,530896.0,12
STWF1,2025,FY25-26,0.0804,2.0-proxy,523147.0,12
STWF1,2026,FY26-27,0.0375,2.0-proxy,77288.0,2
SUNRSF1,2020,FY20-21,0.0725,2.0-proxy,55622.0,4
SUNRSF1,2021,FY21-22,0.1879,2.0-proxy,366999.0,12
SUNRSF1,2022,FY22-23,0.1681,2.0-proxy,371690.0,12
SUNRSF1,2023,FY23-24,0.1154,2.0-proxy,428165.0,12
SUNRSF1,2024,FY24-25,0.1174,2.0-proxy,390688.0,12
SUNRSF1,2025,FY25-26,0.0941,2.0-proxy,343638.0,12
SUNRSF1,2026,FY26-27,0.0375,2.0-proxy,43940.0,2
SUNTPSF1,2021,FY21-22,0.1028,2.0-proxy,167041.0,11
SUNTPSF1,2022,FY22-23,0.1222,2.0-proxy,304864.0,12
SUNTPSF1,2023,FY23-24,0.1345,2.0-proxy,272557.0,12
SUNTPSF1,2024,FY24-25,0.1216,2.0-proxy,297665.0,12
SUNTPSF1,2025,FY25-26,0.3194,2.0-proxy,233541.0,12
SUNTPSF1,2026,FY26-27,0.1498,2.0-proxy,38039.0,2
TARALGA1,2020,FY20-21,0.0008,2.0-proxy,98280.0,4
TARALGA1,2021,FY21-22,0.0072,2.0-proxy,304327.0,12
TARALGA1,2022,FY22-23,0.1223,2.0-proxy,236712.0,12
TARALGA1,2023,FY23-24,0.0001,2.0-proxy,256322.0,12
TARALGA1,2024,FY24-25,0.0002,2.0-proxy,280163.0,12
TARALGA1,2025,FY25-26,0.0034,2.0-proxy,306419.0,12
TARALGA1,2026,FY26-27,0.0,2.0-proxy,54302.0,2
TB2SF1,2023,FY23-24,0.2438,2.0-proxy,83462.0,12
TB2SF1,2024,FY24-25,0.3167,2.0-proxy,138290.0,12
TB2SF1,2025,FY25-26,0.4573,2.0-proxy,103841.0,12
TB2SF1,2026,FY26-27,0.1301,2.0-proxy,7704.0,2
TBSF1,2020,FY20-21,0.1523,2.0-proxy,46684.0,4
TBSF1,2021,FY21-22,0.2265,2.0-proxy,157188.0,12
TBSF1,2022,FY22-23,0.2212,2.0-proxy,143184.0,12
TBSF1,2023,FY23-24,0.272,2.0-proxy,143698.0,12
TBSF1,2024,FY24-25,0.384,2.0-proxy,129597.0,12
TBSF1,2025,FY25-26,0.5138,2.0-proxy,95270.0,12
TBSF1,2026,FY26-27,0.1073,2.0-proxy,23831.0,2
WAGGNSF1,2021,FY21-22,0.0108,2.0-proxy,29168.0,11
WAGGNSF1,2022,FY22-23,0.0543,2.0-proxy,54234.0,12
WAGGNSF1,2023,FY23-24,0.1717,2.0-proxy,81992.0,12
WAGGNSF1,2024,FY24-25,0.2655,2.0-proxy,77886.0,12
WAGGNSF1,2025,FY25-26,0.2642,2.0-proxy,76941.0,12
WAGGNSF1,2026,FY26-27,0.0672,2.0-proxy,10776.0,2
WAMBOWF1,2024,FY24-25,0.002,2.0-proxy,540.0,1
WAMBOWF1,2025,FY25-26,0.0039,2.0-proxy,428520.0,12
WAMBOWF1,2026,FY26-27,0.0024,2.0-proxy,82979.0,2
WAMBOWF2,2025,FY25-26,0.0031,2.0-proxy,3024.0,3
WAMBOWF2,2026,FY26-27,0.0128,2.0-proxy,8265.0,2
WANDSF1,2022,FY22-23,0.3185,2.0-proxy,1189.0,2
WANDSF1,2023,FY23-24,0.1738,2.0-proxy,192058.0,12
WANDSF1,2024,FY24-25,0.1975,2.0-proxy,255099.0,12
WANDSF1,2025,FY25-26,0.3758,2.0-proxy,190354.0,12
WANDSF1,2026,FY26-27,0.2326,2.0-proxy,37053.0,2
WANDSF2,2026,FY26-27,0.2891,2.0-proxy,7830.0,2
WARWSF1,2020,FY20-21,0.0002,2.0-proxy,3311.0,2
WARWSF1,2021,FY21-22,0.0012,2.0-proxy,31481.0,11
WARWSF1,2022,FY22-23,0.0214,2.0-proxy,53865.0,12
WARWSF1,2023,FY23-24,0.3233,2.0-proxy,46825.0,12
WARWSF1,2024,FY24-25,0.39,2.0-proxy,42607.0,12
WARWSF1,2025,FY25-26,0.5046,2.0-proxy,32957.0,12
WARWSF1,2026,FY26-27,0.2355,2.0-proxy,5642.0,2
WARWSF2,2020,FY20-21,0.005,2.0-proxy,1741.0,2
WARWSF2,2021,FY21-22,0.0017,2.0-proxy,30518.0,11
WARWSF2,2022,FY22-23,0.0203,2.0-proxy,51498.0,12
WARWSF2,2023,FY23-24,0.33,2.0-proxy,45635.0,12
WARWSF2,2024,FY24-25,0.394,2.0-proxy,41407.0,12
WARWSF2,2025,FY25-26,0.5084,2.0-proxy,31779.0,12
WARWSF2,2026,FY26-27,0.292,2.0-proxy,4824.0,2
WATERLWF,2020,FY20-21,0.0254,2.0-proxy,105800.0,4
WATERLWF,2021,FY21-22,0.0471,2.0-proxy,377624.0,12
WATERLWF,2022,FY22-23,0.0366,2.0-proxy,359326.0,12
WATERLWF,2023,FY23-24,0.0245,2.0-proxy,299917.0,12
WATERLWF,2024,FY24-25,0.0206,2.0-proxy,370316.0,12
WATERLWF,2025,FY25-26,0.0121,2.0-proxy,372082.0,12
WATERLWF,2026,FY26-27,0.0056,2.0-proxy,62581.0,2
WDGPH1,2021,FY21-22,0.0426,2.0-proxy,10444.0,5
WDGPH1,2022,FY22-23,0.0636,2.0-proxy,556589.0,12
WDGPH1,2023,FY23-24,0.2114,2.0-proxy,799059.0,12
WDGPH1,2024,FY24-25,0.1745,2.0-proxy,840021.0,12
WDGPH1,2025,FY25-26,0.0315,2.0-proxy,1043109.0,12
WDGPH1,2026,FY26-27,0.0024,2.0-proxy,149858.0,2
WELLSF1,2020,FY20-21,0.0215,2.0-proxy,41440.0,4
WELLSF1,2021,FY21-22,0.038,2.0-proxy,323553.0,12
WELLSF1,2022,FY22-23,0.0385,2.0-proxy,354798.0,12
WELLSF1,2023,FY23-24,0.0325,2.0-proxy,382469.0,12
WELLSF1,2024,FY24-25,0.0317,2.0-proxy,368564.0,12
WELLSF1,2025,FY25-26,0.0929,2.0-proxy,337199.0,12
WELLSF1,2026,FY26-27,0.1158,2.0-proxy,40478.0,2
WELNSF1,2023,FY23-24,0.0,2.0-proxy,2638.0,2
WELNSF1,2024,FY24-25,0.0657,2.0-proxy,738010.0,12
WELNSF1,2025,FY25-26,0.0285,2.0-proxy,739062.0,12
WELNSF1,2026,FY26-27,0.0081,2.0-proxy,93290.0,2
WEMENSF1,2020,FY20-21,0.0807,2.0-proxy,47191.0,4
WEMENSF1,2021,FY21-22,0.3751,2.0-proxy,106344.0,12
WEMENSF1,2022,FY22-23,0.2175,2.0-proxy,159599.0,12
WEMENSF1,2023,FY23-24,0.3587,2.0-proxy,122055.0,12
WEMENSF1,2024,FY24-25,0.2739,2.0-proxy,148822.0,12
WEMENSF1,2025,FY25-26,0.1689,2.0-proxy,172586.0,12
WEMENSF1,2026,FY26-27,0.097,2.0-proxy,19710.0,2
WGWF1,2020,FY20-21,0.0788,2.0-proxy,107087.0,4
WGWF1,2021,FY21-22,0.0742,2.0-proxy,389413.0,12
WGWF1,2022,FY22-23,0.1094,2.0-proxy,350174.0,12
WGWF1,2023,FY23-24,0.1018,2.0-proxy,300403.0,12
WGWF1,2024,FY24-25,0.0432,2.0-proxy,356970.0,12
WGWF1,2025,FY25-26,0.0341,2.0-proxy,354188.0,12
WGWF1,2026,FY26-27,0.0069,2.0-proxy,58907.0,2
WHITSF1,2020,FY20-21,0.1334,2.0-proxy,30866.0,4
WHITSF1,2021,FY21-22,0.1679,2.0-proxy,108030.0,12
WHITSF1,2022,FY22-23,0.2315,2.0-proxy,92132.0,12
WHITSF1,2023,FY23-24,0.3223,2.0-proxy,76684.0,12
WHITSF1,2024,FY24-25,0.3037,2.0-proxy,78856.0,12
WHITSF1,2025,FY25-26,0.3572,2.0-proxy,74788.0,12
WHITSF1,2026,FY26-27,0.1338,2.0-proxy,12812.0,2
WINTSF1,2020,FY20-21,0.005,2.0-proxy,6730.0,4
WINTSF1,2021,FY21-22,0.0917,2.0-proxy,155441.0,12
WINTSF1,2022,FY22-23,0.1553,2.0-proxy,149412.0,12
WINTSF1,2023,FY23-24,0.2487,2.0-proxy,146461.0,12
WINTSF1,2024,FY24-25,0.1103,2.0-proxy,126791.0,11
WINTSF1,2025,FY25-26,0.0809,2.0-proxy,170744.0,12
WINTSF1,2026,FY26-27,0.0078,2.0-proxy,19113.0,2
WLWLSF1,2024,FY24-25,0.1015,2.0-proxy,165699.0,9
WLWLSF1,2025,FY25-26,0.3035,2.0-proxy,220732.0,12
WLWLSF1,2026,FY26-27,0.2968,2.0-proxy,23221.0,2
WLWLSF2,2024,FY24-25,0.0849,2.0-proxy,165438.0,9
WLWLSF2,2025,FY25-26,0.3103,2.0-proxy,217075.0,12
WLWLSF2,2026,FY26-27,0.2943,2.0-proxy,23132.0,2
WOLARSF1,2024,FY24-25,0.2051,2.0-proxy,54114.0,7
WOLARSF1,2025,FY25-26,0.0219,2.0-proxy,569229.0,12
WOLARSF1,2026,FY26-27,0.004,2.0-proxy,76908.0,2
WOODLWN1,2020,FY20-21,0.0038,2.0-proxy,43453.0,4
WOODLWN1,2021,FY21-22,0.0112,2.0-proxy,155783.0,12
WOODLWN1,2022,FY22-23,0.0062,2.0-proxy,144490.0,12
WOODLWN1,2023,FY23-24,0.0162,2.0-proxy,113111.0,12
WOODLWN1,2024,FY24-25,0.0304,2.0-proxy,125227.0,12
WOODLWN1,2025,FY25-26,0.0235,2.0-proxy,149549.0,12
WOODLWN1,2026,FY26-27,0.0,2.0-proxy,25207.0,2
WOOLGSF1,2021,FY21-22,0.2178,2.0-proxy,6193.0,2
WOOLGSF1,2022,FY22-23,0.0764,2.0-proxy,211167.0,12
WOOLGSF1,2023,FY23-24,0.1712,2.0-proxy,328608.0,12
WOOLGSF1,2024,FY24-25,0.2353,2.0-proxy,295445.0,12
WOOLGSF1,2025,FY25-26,0.0665,2.0-proxy,368117.0,12
WOOLGSF1,2026,FY26-27,0.1981,2.0-proxy,41978.0,2
WPWF,2021,FY21-22,0.0261,2.0-proxy,164662.0,7
WPWF,2022,FY22-23,0.0973,2.0-proxy,235625.0,12
WPWF,2023,FY23-24,0.0915,2.0-proxy,222363.0,12
WPWF,2024,FY24-25,0.1686,2.0-proxy,204655.0,12
WPWF,2025,FY25-26,0.2013,2.0-proxy,203929.0,12
WPWF,2026,FY26-27,0.0469,2.0-proxy,26992.0,2
WRSF1,2020,FY20-21,0.0137,2.0-proxy,9868.0,4
WRSF1,2021,FY21-22,0.0472,2.0-proxy,33633.0,12
WRSF1,2022,FY22-23,0.0312,2.0-proxy,27676.0,12
